Vereinsname,Vereinskürzel,Vereinsgründung,Name,Geburtsdatum,Typ,Position,Veranstaltungsname,Veranstaltungsdatum,Veranstaltungsort,Ortsbeschreibung
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Konstantin,27.12.2001,Student,Mitglied,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Helene,08.02.1990,Student,Mitglied,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Ilmenauer Schach Club,ILSC,1990,Maria,19.07.1995,Student,Vorstand,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Maria,19.07.1995,Student,Vorstand,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Maria,19.07.1995,Student,Vorstand,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Maria,19.07.1995,Student,Vorstand,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Maria,19.07.1995,Student,Vorstand,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Jan,23.11.1995,Student,Vorstand,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Jan,23.11.1995,Student,Vorstand,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Jan,23.11.1995,Student,Vorstand,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Jan,23.11.1995,Student,Vorstand,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Jan,23.11.1995,Student,Vorstand,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Lukas,22.03.1998,Extern,Finanzer,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lukas,22.03.1998,Extern,Finanzer,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lukas,22.03.1998,Extern,Finanzer,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lukas,22.03.1998,Extern,Finanzer,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lukas,22.03.1998,Extern,Finanzer,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Lea,09.08.1997,Student,Mitglied,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lea,09.08.1997,Student,Mitglied,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lea,09.08.1997,Student,Mitglied,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lea,09.08.1997,Student,Mitglied,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Lea,09.08.1997,Student,Mitglied,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Gabriel,03.08.1999,Student,Mitglied,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Gabriel,03.08.1999,Student,Mitglied,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Gabriel,03.08.1999,Student,Mitglied,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Gabriel,03.08.1999,Student,Mitglied,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Gabriel,03.08.1999,Student,Mitglied,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Laura,07.06.1992,Student,Mitglied,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Laura,07.06.1992,Student,Mitglied,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Laura,07.06.1992,Student,Mitglied,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Laura,07.06.1992,Student,Mitglied,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Laura,07.06.1992,Student,Mitglied,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Julius,26.07.1999,Extern,Mitglied,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Julius,26.07.1999,Extern,Mitglied,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Julius,26.07.1999,Extern,Mitglied,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Julius,26.07.1999,Extern,Mitglied,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Julius,26.07.1999,Extern,Mitglied,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Carla,12.10.2004,Extern,Mitglied,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Carla,12.10.2004,Extern,Mitglied,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Carla,12.10.2004,Extern,Mitglied,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Carla,12.10.2004,Extern,Mitglied,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Carla,12.10.2004,Extern,Mitglied,Eloparty,26.02.2022,BH Club,Keller im Haus H
Ilmenauer Schach Club,ILSC,1990,Ella,20.06.2002,Mitarbeiter,Mitglied,Großes Turnier,28.03.2018,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Ella,20.06.2002,Mitarbeiter,Mitglied,Großes Turnier,04.10.2019,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Ella,20.06.2002,Mitarbeiter,Mitglied,Großes Turnier,04.05.2020,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Ella,20.06.2002,Mitarbeiter,Mitglied,Großes Turnier,01.01.2021,EAZ,Ernst-Abbe-Zentrum
Ilmenauer Schach Club,ILSC,1990,Ella,20.06.2002,Mitarbeiter,Mitglied,Eloparty,26.02.2022,BH Club,Keller im Haus H
Batikfest,BF,2005,Joel,02.12.1999,Student,Finanzer,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Joel,02.12.1999,Student,Finanzer,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Joel,02.12.1999,Student,Finanzer,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Joel,02.12.1999,Student,Finanzer,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Joel,02.12.1999,Student,Finanzer,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Joel,02.12.1999,Student,Finanzer,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Peter,18.12.1996,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Peter,18.12.1996,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Peter,18.12.1996,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Peter,18.12.1996,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Peter,18.12.1996,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Peter,18.12.1996,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Emil,18.02.1993,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Emil,18.02.1993,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Emil,18.02.1993,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Emil,18.02.1993,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Emil,18.02.1993,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Emil,18.02.1993,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Greta,22.12.2000,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Greta,22.12.2000,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Greta,22.12.2000,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Greta,22.12.2000,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Greta,22.12.2000,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Greta,22.12.2000,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Hannah,18.06.1991,Extern,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Hannah,18.06.1991,Extern,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Hannah,18.06.1991,Extern,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Hannah,18.06.1991,Extern,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Hannah,18.06.1991,Extern,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Hannah,18.06.1991,Extern,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Melina,16.08.1999,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Melina,16.08.1999,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Melina,16.08.1999,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Melina,16.08.1999,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Melina,16.08.1999,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Melina,16.08.1999,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helena,27.06.2003,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helena,27.06.2003,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helena,27.06.2003,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helena,27.06.2003,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helena,27.06.2003,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helena,27.06.2003,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Lisa,15.08.1997,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Lisa,15.08.1997,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Lisa,15.08.1997,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Lisa,15.08.1997,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Lisa,15.08.1997,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Lisa,15.08.1997,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Mila,11.02.1997,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Mila,11.02.1997,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Mila,11.02.1997,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Mila,11.02.1997,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Mila,11.02.1997,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Mila,11.02.1997,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Sebastian,28.06.1995,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Sebastian,28.06.1995,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Sebastian,28.06.1995,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Sebastian,28.06.1995,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Sebastian,28.06.1995,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Sebastian,28.06.1995,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Christian,16.11.2004,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Christian,16.11.2004,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Christian,16.11.2004,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Christian,16.11.2004,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Christian,16.11.2004,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Christian,16.11.2004,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Michael,23.02.2002,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Michael,23.02.2002,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Michael,23.02.2002,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Michael,23.02.2002,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Michael,23.02.2002,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Michael,23.02.2002,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helene,08.02.1990,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helene,08.02.1990,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helene,08.02.1990,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helene,08.02.1990,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helene,08.02.1990,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Helene,08.02.1990,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Titus,07.10.1997,Student,Mitglied,Batiken für Anfänger,25.10.2018,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Titus,07.10.1997,Student,Mitglied,Batiken für Anfänger,02.07.2019,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Titus,07.10.1997,Student,Mitglied,Batiken für Anfänger,09.04.2020,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Titus,07.10.1997,Student,Mitglied,Batiken für Anfänger,19.03.2021,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Titus,07.10.1997,Student,Mitglied,Batiken für Anfänger,06.12.2022,EAZ,Ernst-Abbe-Zentrum
Batikfest,BF,2005,Titus,07.10.1997,Student,Mitglied,Jetzt wirds bunt,20.11.2019,EAZ,Ernst-Abbe-Zentrum
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Marie,14.06.2002,Student,Vorstand,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leon,10.06.2001,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Katharina,05.01.1995,Mitarbeiter,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Philipp,03.03.1996,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
